"","X","Y","X_ACC","Y_ACC","Z_ACC","X_GYR","Y_GYR","Z_GYR","status"
"4055",187.249,10.429,-0.704,0.17,0.642,80.687,-6.763,18.565,"0"
"4056",190.354,11.472,-0.7059999,0.167,0.638,80.687,-6.397,19.435,"0"
"4057",193.866,12.434,-0.7059999,0.165,0.64,80.641,-6.656,18.29,"0"
"4058",197.193,13.248,-0.711,0.172,0.64,81.00801,-6.305,16.534,"0"
"4059",200.133,14.14,-0.715,0.173,0.632,80.76301,-6.687,17.099,"0"
"4060",202.632,14.838,-0.7059999,0.169,0.638,80.565,-6.672,19.145,"0"
"4061",205.078,15.696,-0.714,0.167,0.633,80.504,-6.733,18.153,"0"
"4062",207.87,16.102,-0.704,0.172,0.631,80.611,-6.611,17.42,"0"
"4063",210.128,16.578,-0.71,0.175,0.632,80.122,-6.748,18.244,"0"
"4064",211.813,17.127,-0.707,0.168,0.635,80.59501,-6.458,17.939,"0"
"4065",213.024,17.675,-0.705,0.17,0.634,80.42701,-6.244,18.427,"0"
"4066",215.396,18.032,-0.716,0.173,0.633,80.443,-7.16,18.412,"0"
"4067",216.495,18.429,-0.712,0.176,0.636,80.41201,-6.931,18.412,"0"
"4068",217.725,18.78,-0.707,0.164,0.635,81.13,-6.611,17.542,"0"
"4069",218.797,19.043,-0.708,0.173,0.632,80.305,-6.962,17.466,"0"
"4070",220.531,19.162,-0.711,0.172,0.637,80.84,-6.794,17.313,"0"
"4071",222.059,19.412,-0.7059999,0.167,0.638,80.977,-6.656,18.427,"0"
"4072",222.721,19.713,-0.71,0.175,0.633,80.534,-6.519,17.267,"0"
"4073",223.693,19.968,-0.7059999,0.172,0.636,81.114,-6.458,17.282,"0"
"4074",224.678,20.262,-0.712,0.164,0.636,80.733,-6.931,16.672,"0"
"4075",225.336,20.433,-0.705,0.164,0.637,80.366,-6.977,18.458,"0"
"4076",226.661,20.42,-0.707,0.168,0.635,80.641,-6.885,15.069,"0"
"4077",227.111,20.6,-0.712,0.168,0.635,80.779,-6.534,17.756,"0"
"4078",227.343,20.776,-0.704,0.162,0.639,80.183,-6.794,17.405,"0"
"4079",227.853,20.859,-0.707,0.153,0.642,80.641,-6.427,19.267,"0"
"4080",228.848,21.018,-0.703,0.153,0.636,81.527,-5.527,18.58,"0"
"4081",228.98,21.185,-0.703,0.165,0.639,80.992,-6.992,18.412,"0"
"4082",229.111,21.12,-0.697,0.144,0.64,81.98501,-7.832,21.374,"0"
"4083",229.658,21.223,-0.712,0.179,0.644,80.489,-8.321,17.878,"0"
"4084",230.069,20.961,-0.678,0.147,0.661,81.786,-6.092,21.282,"0"
"4085",231.068,20.87,-0.724,0.192,0.648,81.37401,-11.573,13.557,"0"
"4086",112.162,-12.186,0.966,0.075,0.668,81.557,-7.298,21.374,"0"
"4087",122.158,-17.108,0.963,0.06599999,0.667,81.298,-5.664,19.802,"0"
"4088",130.573,-21.103,0.958,0.058,0.661,80.70201,-3.603,18.504,"0"
"4089",138.227,-24.896,0.933,0.071,0.675,79.42,-6.397,21.771,"0"
"4090",145.349,-28.337,0.9559999,0.07,0.666,79.756,-7.16,19.42,"0"
"4091",151.513,-31.841,0.95,0.07,0.685,80.977,-6.366,22.061,"0"
"4092",157.477,-35.14,0.958,0.06,0.677,81.114,-4.672,23.252,"0"
"4093",163.391,-38.002,0.95,0.065,0.674,80.718,-7.878,22.718,"0"
"4094",168.37,-40.844,0.957,0.053,0.668,77.328,-12.809,27.481,"0"
"4095",172.817,-43.224,0.968,0.04,0.655,78.977,-7.893,18.427,"0"
"4096",176.906,-45.881,0.952,0.048,0.648,77.389,-5.084,22.458,"0"
"4097",181.278,-47.622,0.967,0.025,0.665,85.038,-5.466,15.527,"0"
"4098",150.4,-14.55,0.219,-0.369,0.929,81.282,-6.107,17.954,"0"
"4099",155.356,-15.652,0.219,-0.365,0.9190001,81.954,-6.687,17.969,"0"
"4100",159.756,-16.74,0.22,-0.361,0.92,81.74,-5.969,18.015,"0"
"4101",163.158,-17.641,0.219,-0.367,0.933,79.878,-6.84,18.443,"0"
"4102",166.518,-18.439,0.218,-0.367,0.925,80.672,-6.656,17.847,"0"
"4103",169.871,-19.316,0.22,-0.363,0.927,80.733,-7.832,18.382,"0"
"4104",173.889,-20.237,0.221,-0.361,0.925,81.771,-6.84,18.351,"0"
"4105",177.346,-20.892,0.222,-0.366,0.928,82.24401,-6.137,18.29,"0"
"4106",179.962,-21.505,0.223,-0.36,0.93,81.63401,-7.008,18.076,"0"
"4107",182.776,-22.163,0.223,-0.362,0.936,82.42701,-5.527,17.725,"0"
"4108",185.027,-22.757,0.219,-0.359,0.938,81.725,-7.115,18.214,"0"
"4109",187.157,-23.282,0.22,-0.358,0.934,80.901,-6.962,18.031,"0"
"4110",188.646,-23.681,0.222,-0.358,0.938,80.015,-6.931,18.489,"0"
"4111",189.728,-24.027,0.221,-0.359,0.932,80.473,-6.443,18.641,"0"
"4112",191.75,-24.436,0.22,-0.36,0.934,80.366,-7.115,18.565,"0"
"4113",194.015,-24.901,0.225,-0.361,0.929,81.069,-7.206,18.397,"0"
"4114",194.87,-25.194,0.22,-0.364,0.925,81.267,-6.687,18.397,"0"
"4115",195.955,-25.555,0.221,-0.365,0.927,81.069,-7.008,18.916,"0"
"4116",197.572,-25.821,0.222,-0.364,0.928,80.534,-6.947,18.672,"0"
"4117",199.245,-26.143,0.22,-0.366,0.93,80.733,-6.092,17.985,"0"
"4118",199.864,-26.406,0.223,-0.371,0.9309999,81.099,-6.198,18.153,"0"
"4119",201.046,-26.725,0.227,-0.37,0.927,80.183,-6.824,18.122,"0"
"4120",201.732,-26.985,0.221,-0.364,0.929,80.382,-7.053,18.122,"0"
"4121",202.59,-27.114,0.222,-0.366,0.924,81.00801,-7.42,18.214,"0"
"4122",204.182,-27.227,0.224,-0.362,0.928,81.527,-7.45,18.076,"0"
"4123",205.095,-27.307,0.224,-0.364,0.927,81.37401,-6.58,18.26,"0"
"4124",205.585,-27.442,0.225,-0.363,0.933,80.916,-6.84,18.473,"0"
"4125",205.688,-27.551,0.224,-0.358,0.929,81.74,-7.069,18.092,"0"
"4126",206.54,-27.806,0.225,-0.354,0.9309999,82.59501,-7.13,18.397,"0"
"4127",206.961,-28.047,0.222,-0.352,0.94,81.221,-7.924,18.992,"0"
"4128",207.298,-28.079,0.226,-0.358,0.9309999,80.84,-6.718,18.382,"0"
"4129",207.825,-28.131,0.227,-0.359,0.928,81.069,-5.756,18.702,"0"
"4130",208.477,-28.197,0.224,-0.353,0.933,80.473,-7.634,18.321,"0"
"4131",209.234,-28.442,0.226,-0.361,0.9309999,80.794,-6.763,18.061,"0"
"4132",209.402,-28.297,0.223,-0.364,0.926,81.37401,-9.557,17.542,"0"
"4133",209.516,-28.328,0.226,-0.359,0.927,80.58001,-6.198,18.779,"0"
"4134",209.612,-28.238,0.223,-0.361,0.9309999,81.80201,-7.145,18.168,"0"
"4135",210.39,-28.485,0.224,-0.358,0.929,80.794,-6.26,18.29,"0"
"4136",210.27,-28.406,0.221,-0.358,0.929,83.588,-7.603,18.718,"0"
"4137",210.521,-28.429,0.226,-0.355,0.939,79.969,-6.824,18.519,"0"
"4138",210.454,-28.425,0.217,-0.355,0.934,80.916,-7.573,18.595,"0"
"4139",210.685,-28.501,0.226,-0.354,0.941,81.389,-5.664,18.672,"0"
"4140",211.292,-28.436,0.22,-0.359,0.9309999,83.13,-6.687,18.748,"0"
"4141",211.691,-28.384,0.215,-0.346,0.935,89.282,-6.153,17.527,"0"
"4142",211.227,-28.214,0.218,-0.338,0.941,78.122,-6.351,19.802,"0"
"4143",211.006,-27.096,0.209,-0.328,0.922,80.183,-9.802,22.58,"0"
"4144",212.043,-27.731,0.197,-0.353,0.951,82.611,-0.885,20.229,"0"
"4145",124.296,-11.227,0.149,-0.105,1.062,82.29,-6.458,18.58,"0"
"4146",132.458,-12.451,0.144,-0.103,1.06,80.41201,-7.847,18.58,"0"
"4147",139.517,-13.5,0.144,-0.102,1.064,78.763,-7.511,18.931,"0"
"4148",146.531,-14.569,0.148,-0.105,1.057,81.344,-7.405,18.397,"0"
"4149",152.408,-15.666,0.146,-0.106,1.061,82.15301,-6.55,18.885,"0"
"4150",158.004,-16.542,0.146,-0.104,1.059,81.80201,-6.489,18.84,"0"
"4151",163.102,-17.39,0.145,-0.105,1.059,80.718,-7.252,18.702,"0"
"4152",168.364,-18.145,0.147,-0.095,1.055,81.511,-6.885,18.031,"0"
"4153",173.025,-18.668,0.147,-0.09700001,1.06,79.237,-7.878,18.473,"0"
"4154",176.62,-19.346,0.149,-0.096,1.056,80.977,-7.924,18.015,"0"
"4155",180.338,-19.739,0.146,-0.09799999,1.057,79.435,-7.893,18.473,"0"
"4156",183.973,-20.321,0.147,-0.101,1.054,80.55,-7.802,18.076,"0"
"4157",187.43,-20.733,0.147,-0.109,1.067,80.382,-7.267,18.473,"0"
"4158",190.324,-21.224,0.151,-0.109,1.061,82.031,-6.962,18.626,"0"
"4159",192.208,-21.584,0.145,-0.096,1.051,81.878,-6.824,15.511,"0"
"4160",194.674,-21.727,0.15,-0.109,1.06,79.771,-7.74,18.122,"0"
"4161",197.206,-22.028,0.143,-0.105,1.048,82.22899,-7.45,18.763,"0"
"4162",198.994,-22.53,0.146,-0.108,1.05,81.19101,-7.405,18.015,"0"
"4163",200.633,-22.866,0.148,-0.117,1.054,82.26001,-7.053,18.183,"0"
"4164",202.135,-23.23,0.149,-0.11,1.051,80.84,-6.656,18.305,"0"
"4165",203.575,-23.474,0.148,-0.107,1.062,80.473,-7.557,18.962,"0"
"4166",205.261,-23.932,0.151,-0.115,1.057,80.534,-6.534,18.412,"0"
"4167",206.199,-24.32,0.151,-0.115,1.048,81.282,-5.786,18.443,"0"
"4168",207.508,-24.477,0.147,-0.124,1.059,79.695,-6.229,18.397,"0"
"4169",208.38,-24.753,0.149,-0.121,1.047,79.939,-6.656,17.206,"0"
"4170",209.853,-24.624,0.151,-0.138,1.053,85.481,-2.885,20.183,"0"
"4171",210.377,-24.18,0.15,-0.145,1.09,72.992,-1.573,17.954,"0"
"4172",210.419,-23.78,0.127,-0.119,1.077,80.229,0.977,15.863,"0"
"4173",210.906,-23.778,0.116,-0.139,1.073,87.038,-6.504,19.985,"0"
"4174",127.678,-17.247,0.122,0.196,-0.909,80.992,-7.176,20.443,"0"
"4175",148.704,-30.718,0.125,0.199,-0.9110001,80.351,-7.298,20.718,"0"
"4176",167.741,-43.115,0.125,0.209,-0.91,76.031,-7.099,20.443,"0"
"4177",184.934,-54.526,0.124,0.214,-0.91,80.473,-7.344,20.397,"0"
"4178",201.026,-65.032,0.126,0.217,-0.91,81.496,-7.099,20.763,"0"
"4179",215.271,-74.693,0.123,0.216,-0.91,80.901,-7.282,20.473,"0"
"4180",228.935,-83.654,0.125,0.219,-0.908,79.771,-7.328,21.099,"0"
"4181",242.138,-91.93801,0.123,0.219,-0.91,81.20601,-7.038,20.443,"0"
"4182",253.872,-99.523,0.123,0.222,-0.91,81.37401,-7.313,20.656,"0"
"4183",264.476,-106.508,0.123,0.223,-0.9110001,81.939,-7.13,20.656,"0"
"4184",274.44,-112.988,0.123,0.22,-0.908,80.779,-7.191,20.55,"0"
"4185",284.995,-118.904,0.126,0.223,-0.9110001,78.687,-7.221,23.573,"0"
"4186",292.889,-124.436,0.134,0.218,-0.91,82.70201,-6.885,19.176,"0"
"4187",300.714,-129.554,0.129,0.225,-0.907,81.42,-6.748,20.122,"0"
"4188",290.797,-21.942,0.125,1.188,0.192,83.985,-6.26,19.847,"0"
"4189",307.22,-134.132,0.127,0.225,-0.907,81.61799,-6.901,19.893,"0"
"4190",314.007,-138.372,0.123,0.224,-0.909,80.55,-7.481,20.214,"0"
"4191",326.418,-145.961,0.127,0.225,-0.91,82.565,-6.718,20.29,"0"
"4192",331.72,-149.152,0.124,0.227,-0.908,81.03801,-7.13,20.214,"0"
"4193",321.003,-142.264,0.128,0.219,-0.9049999,81.252,-8.015,19.511,"0"
"4194",336.816,-152.316,0.127,0.225,-0.91,80.29,-7.267,20.366,"0"
"4195",341.506,-155.265,0.124,0.228,-0.91,81.282,-7.038,20.672,"0"
"4196",345.173,-157.873,0.123,0.229,-0.912,81.603,-6.824,20.748,"0"
"4197",352.229,-162.513,0.124,0.227,-0.912,81.405,-6.931,20.611,"0"
"4198",356.156,-164.649,0.122,0.222,-0.908,81.37401,-6.809,20.931,"0"
"4199",348.738,-160.271,0.124,0.228,-0.904,81.603,-7.023,20.382,"0"
"4200",359.255,-166.552,0.123,0.228,-0.909,81.099,-6.794,20.443,"0"
"4201",361.924,-168.338,0.121,0.229,-0.9110001,81.511,-7.038,20.763,"0"
"4202",364.38,-169.981,0.121,0.229,-0.9049999,81.405,-7.008,20.702,"0"
"4203",368.033,-172.827,0.124,0.23,-0.908,81.282,-6.885,19.817,"0"
"4204",370.339,-174.085,0.125,0.231,-0.906,81.42,-6.916,18.977,"0"
"4205",371.796,-175.169,0.123,0.231,-0.9110001,81.37401,-6.992,19.939,"0"
"4206",373.665,-176.246,0.124,0.231,-0.91,81.54201,-6.824,20.626,"0"
"4207",375.015,-176.982,0.094,0.203,-0.9110001,81.252,-6.611,20.107,"0"
"4208",376.402,-177.864,0.124,0.23,-0.909,81.298,-6.901,20.748,"0"
"4209",378.412,-178.786,0.124,0.231,-0.909,81.786,-6.809,20.931,"0"
"4210",379.591,-179.56,0.125,0.229,-0.907,81.252,-6.611,18.84,"0"
"4211",380.639,-180.39,0.123,0.229,-0.9150001,81.282,-6.855,20.87,"0"
"4212",381.457,-181.042,0.123,0.231,-0.909,80.504,-7.13,28.565,"0"
"4213",383.304,-181.772,0.126,0.232,-0.909,81.74,-7.145,20.595,"0"
"4214",366.261,-171.492,0.104,0.22,-0.91,80.794,-6.885,20.244,"0"
"4215",383.938,-182.261,0.127,0.233,-0.91,81.114,-7.344,29.511,"0"
"4216",383.902,-182.724,0.125,0.231,-0.913,81.771,-7.618,14.718,"0"
"4217",384.152,-183.251,0.109,0.263,-0.908,81.20601,-7.573,12.901,"0"
"4218",384.506,-183.851,0.111,0.237,-0.91,77.557,-10.519,18.107,"0"
"4219",386.446,-185.689,0.106,0.271,-0.901,79.649,-15.496,15.496,"0"
"4220",385.598,-183.724,0.119,0.24,-0.912,82.901,-11.664,18.412,"0"
"4221",385.943,-183.987,0.116,0.258,-0.917,82.336,-4.244,3.405,"0"
"4222",386.443,-184.149,0.112,0.234,-0.913,74.137,-8,24.656,"0"
"4223",387.108,-185.598,0.112,0.245,-0.9139999,84.58,-14.718,15.756,"0"
"4224",386.985,-186.509,0.101,0.251,-0.907,82.366,-15.466,19.588,"0"
"4225",388.203,-186.902,0.081,0.256,-0.908,80.76301,-2.214,14.168,"0"
"4226",387.951,-185.297,0.102,0.258,-0.908,81.405,-3.573,14.244,"0"
"4227",389.593,-178.964,0.114,0.25,-0.904,80.916,-2.718,12.672,"0"
"4228",389.235,-179.34,0.127,0.251,-0.909,82.122,-7.817,15.008,"0"
"4229",389.757,-180.443,0.122,0.224,-0.9049999,80.122,-4.305,16.916,"0"
"4230",390.206,-181.174,0.12,0.246,-0.907,82.22899,-7.542,9.008,"0"
"4231",390.078,-181.802,0.119,0.247,-0.9110001,81.282,-6.26,15.145,"0"
"4232",390.441,-182.354,0.113,0.25,-0.9110001,80.137,-8.351,19.573,"0"
"4233",390.499,-182.828,0.115,0.246,-0.9110001,81.695,-6.748,15.344,"0"
"4234",390.515,-183.275,0.117,0.246,-0.909,82.061,-6.092,11.023,"0"
